pop_titulo,id_pop,data_particao,data_inicio,data_fim,bairro,status
Acidente com vítima(s),2,2023-02-11,2023-02-11 14:29:08.000000 UTC,2023-02-11 15:11:38.000000 UTC,Barra da tijuca,Fechado
Acidente com vítima(s),2,2023-02-11,2023-02-11 14:29:08.000000 UTC,2023-02-11 15:11:38.000000 UTC,Barra da tijuca,Fechado
Acidente com vítima(s),2,2023-02-11,2023-02-11 15:24:13.000000 UTC,2023-02-11 15:25:05.000000 UTC,Tanque,Fechado
Acidente com vítima(s),2,2023-02-11,2023-02-11 15:24:13.000000 UTC,2023-02-11 15:25:05.000000 UTC,Tanque,Fechado
Acidente com vítima(s),2,2023-02-11,2023-02-11 16:57:32.000000 UTC,2023-02-11 17:40:44.000000 UTC,Barra da tijuca,Fechado
Acidente com vítima(s),2,2023-02-11,2023-02-11 16:57:32.000000 UTC,2023-02-11 17:40:44.000000 UTC,Barra da tijuca,Fechado
Acidente com vítima(s),2,2023-02-11,2023-02-11 07:39:19.000000 UTC,2023-02-11 07:57:27.000000 UTC,Santa teresa,Fechado
Acidente com vítima(s),2,2023-02-11,2023-02-11 17:56:33.000000 UTC,2023-02-11 19:35:55.000000 UTC,Inhauma,Fechado
Acidente com vítima(s),2,2023-02-11,2023-02-11 17:56:33.000000 UTC,2023-02-11 19:35:55.000000 UTC,Inhauma,Fechado
Acidente com vítima(s),2,2023-02-11,2023-02-11 17:56:33.000000 UTC,2023-02-11 19:35:55.000000 UTC,Inhauma,Fechado
Acidente com vítima(s),2,2023-02-11,2023-02-11 15:31:02.000000 UTC,2023-02-11 17:43:05.000000 UTC,Galeão,Fechado
Acidente com vítima(s),2,2023-02-11,2023-02-11 15:32:53.000000 UTC,2023-02-11 15:41:44.000000 UTC,Barra da tijuca,Fechado
Acidente com vítima(s),2,2023-02-11,2023-02-11 15:14:21.000000 UTC,2023-02-11 17:38:56.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-11,2023-02-11 09:07:25.000000 UTC,2023-02-11 10:20:11.000000 UTC,Centro,Fechado
Acidente/enguiço sem vítima,1,2023-02-11,2023-02-11 10:50:21.000000 UTC,2023-02-11 10:52:41.000000 UTC,São cristóvão,Fechado
Acidente/enguiço sem vítima,1,2023-02-11,2023-02-11 04:19:22.000000 UTC,2023-02-11 05:39:30.000000 UTC,São cristóvão,Fechado
Acidente/enguiço sem vítima,1,2023-02-11,2023-02-11 15:38:52.000000 UTC,2023-02-11 17:41:19.000000 UTC,Água santa,Fechado
Acidente/enguiço sem vítima,1,2023-02-11,2023-02-11 15:38:52.000000 UTC,2023-02-11 17:41:19.000000 UTC,Água santa,Fechado
Acidente/enguiço sem vítima,1,2023-02-11,2023-02-11 00:23:48.000000 UTC,2023-02-11 00:28:30.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-02-11,2023-02-11 11:42:58.000000 UTC,2023-02-11 12:10:59.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-02-11,2023-02-11 11:42:58.000000 UTC,2023-02-11 12:10:59.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-02-11,2023-02-11 16:23:36.000000 UTC,2023-02-11 17:40:39.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-11,2023-02-11 16:23:36.000000 UTC,2023-02-11 17:40:39.000000 UTC,Barra da tijuca,Fechado
Atropelamento,22,2023-02-11,2023-02-11 15:27:05.000000 UTC,2023-02-11 15:28:06.000000 UTC,Vigário geral,Fechado
Atropelamento,22,2023-02-11,2023-02-11 15:27:05.000000 UTC,2023-02-11 15:28:06.000000 UTC,Vigário geral,Fechado
Bolsão d'água em via,5,2023-02-11,2023-02-11 20:58:10.000000 UTC,2023-02-11 21:52:35.000000 UTC,Manguinhos,Fechado
Bueiro,35,2023-02-11,2023-02-11 14:44:29.000000 UTC,2023-02-11 17:19:15.000000 UTC,Gávea,Fechado
Deslizamento,28,2023-02-11,2023-02-11 11:20:41.000000 UTC,2023-02-11 11:24:26.000000 UTC,Tanque,Fechado
Incêndio em imóvel,8,2023-02-11,2023-02-11 10:28:55.000000 UTC,2023-02-11 10:32:03.000000 UTC,Bonsucesso,Fechado
Queda de árvore,11,2023-02-11,2023-02-11 22:11:11.000000 UTC,2023-02-11 23:53:11.000000 UTC,São cristóvão,Fechado
Vazamento de gás,20,2023-02-11,2023-02-11 14:24:50.000000 UTC,2023-02-11 18:53:57.000000 UTC,Praca da bandeira,Fechado
Acidente com vítima(s),2,2023-02-12,2023-02-12 12:41:21.000000 UTC,2023-02-12 13:54:48.000000 UTC,Barra da tijuca,Fechado
Acidente com vítima(s),2,2023-02-12,2023-02-12 12:39:52.000000 UTC,2023-02-12 13:55:27.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-12,2023-02-12 21:35:11.000000 UTC,2023-02-12 23:52:01.000000 UTC,Caju,Fechado
Acidente/enguiço sem vítima,1,2023-02-12,2023-02-12 18:11:08.000000 UTC,2023-02-12 19:53:46.000000 UTC,São conrado,Fechado
Acidente/enguiço sem vítima,1,2023-02-12,2023-02-12 10:09:24.000000 UTC,2023-02-12 11:11:49.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-12,2023-02-12 05:18:40.000000 UTC,2023-02-12 06:35:40.000000 UTC,São cristóvão,Fechado
Acidente/enguiço sem vítima,1,2023-02-12,2023-02-12 16:55:44.000000 UTC,2023-02-12 17:18:49.000000 UTC,Santa teresa,Fechado
Bolsão d'água em via,5,2023-02-12,2023-02-12 05:21:00.000000 UTC,2023-02-12 06:34:14.000000 UTC,São cristóvão,Fechado
Bolsão d'água em via,5,2023-02-12,2023-02-12 05:21:00.000000 UTC,2023-02-12 06:34:14.000000 UTC,São cristóvão,Fechado
Incêndio em veículo(s),4,2023-02-12,2023-02-12 17:25:18.000000 UTC,2023-02-12 17:43:32.000000 UTC,Itanhangá,Fechado
Operação policial,26,2023-02-12,2023-02-12 11:22:47.000000 UTC,2023-02-12 11:32:49.000000 UTC,Gardênia azul,Fechado
Queda de árvore,11,2023-02-12,2023-02-12 00:14:38.000000 UTC,2023-02-12 01:15:47.000000 UTC,Laranjeiras,Fechado
Acidente com queda de carga,13,2023-02-13,2023-02-13 16:35:23.000000 UTC,2023-02-13 16:42:33.000000 UTC,Botafogo,Fechado
Acidente com queda de carga,13,2023-02-13,2023-02-13 16:35:23.000000 UTC,2023-02-13 16:42:33.000000 UTC,Botafogo,Fechado
Acidente com queda de carga,13,2023-02-13,2023-02-13 16:35:23.000000 UTC,2023-02-13 16:42:33.000000 UTC,Botafogo,Fechado
Acidente com vítima(s),2,2023-02-13,2023-02-13 17:37:36.000000 UTC,2023-02-13 18:29:04.000000 UTC,Grajau,Fechado
Acidente com vítima(s),2,2023-02-13,2023-02-13 16:20:29.000000 UTC,2023-02-13 18:05:20.000000 UTC,Bento ribeiro,Fechado
Acidente com vítima(s),2,2023-02-13,2023-02-13 16:20:29.000000 UTC,2023-02-13 18:05:20.000000 UTC,Bento ribeiro,Fechado
Acidente com vítima(s),2,2023-02-13,2023-02-13 09:36:04.000000 UTC,2023-02-13 10:45:00.000000 UTC,Bangu,Fechado
Acidente com vítima(s),2,2023-02-13,2023-02-13 09:36:04.000000 UTC,2023-02-13 10:45:00.000000 UTC,Bangu,Fechado
Acidente com vítima(s),2,2023-02-13,2023-02-13 23:17:02.000000 UTC,2023-02-13 23:20:57.000000 UTC,Jacarepaguá,Fechado
Acidente com vítima(s),2,2023-02-13,2023-02-13 23:17:02.000000 UTC,2023-02-13 23:20:57.000000 UTC,Jacarepaguá,Fechado
Acidente com vítima(s),2,2023-02-13,2023-02-13 16:17:32.000000 UTC,2023-02-13 18:05:03.000000 UTC,Cidade nova,Fechado
Acidente com vítima(s),2,2023-02-13,2023-02-13 16:17:32.000000 UTC,2023-02-13 18:05:03.000000 UTC,Cidade nova,Fechado
Acidente com vítima(s),2,2023-02-13,2023-02-13 13:51:52.000000 UTC,2023-02-13 14:23:55.000000 UTC,Penha circular,Fechado
Acidente com vítima(s),2,2023-02-13,2023-02-13 13:51:52.000000 UTC,2023-02-13 14:23:55.000000 UTC,Penha circular,Fechado
Acidente com vítima(s),2,2023-02-13,2023-02-13 13:51:52.000000 UTC,2023-02-13 14:23:55.000000 UTC,Penha circular,Fechado
Acidente com vítima(s),2,2023-02-13,2023-02-13 15:26:51.000000 UTC,2023-02-13 15:46:09.000000 UTC,Botafogo,Fechado
Acidente com vítima(s),2,2023-02-13,2023-02-13 15:26:51.000000 UTC,2023-02-13 15:46:09.000000 UTC,Botafogo,Fechado
Acidente com vítima(s),2,2023-02-13,2023-02-13 15:26:51.000000 UTC,2023-02-13 15:46:09.000000 UTC,Botafogo,Fechado
Acidente/enguiço sem vítima,1,2023-02-13,2023-02-13 17:42:02.000000 UTC,2023-02-13 18:29:19.000000 UTC,Copacabana,Fechado
Acidente/enguiço sem vítima,1,2023-02-13,2023-02-13 15:49:18.000000 UTC,2023-02-13 16:05:04.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-13,2023-02-13 15:49:18.000000 UTC,2023-02-13 16:05:04.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-13,2023-02-13 08:59:46.000000 UTC,2023-02-13 09:23:46.000000 UTC,Saúde,Fechado
Acidente/enguiço sem vítima,1,2023-02-13,2023-02-13 08:59:46.000000 UTC,2023-02-13 09:23:46.000000 UTC,Saúde,Fechado
Acidente/enguiço sem vítima,1,2023-02-13,2023-02-13 08:59:46.000000 UTC,2023-02-13 09:23:46.000000 UTC,Saúde,Fechado
Acidente/enguiço sem vítima,1,2023-02-13,2023-02-13 11:56:32.000000 UTC,2023-02-13 12:04:04.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-02-13,2023-02-13 11:56:32.000000 UTC,2023-02-13 12:04:04.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-02-13,2023-02-13 11:56:32.000000 UTC,2023-02-13 12:04:04.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-02-13,2023-02-13 12:02:31.000000 UTC,2023-02-13 14:24:14.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-02-13,2023-02-13 12:02:31.000000 UTC,2023-02-13 14:24:14.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-02-13,2023-02-13 14:47:44.000000 UTC,2023-02-13 14:49:12.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-02-13,2023-02-13 14:47:44.000000 UTC,2023-02-13 14:49:12.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-02-13,2023-02-13 14:47:44.000000 UTC,2023-02-13 14:49:12.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-02-13,2023-02-13 08:36:46.000000 UTC,2023-02-13 08:41:04.000000 UTC,Campinho,Fechado
Acidente/enguiço sem vítima,1,2023-02-13,2023-02-13 08:36:46.000000 UTC,2023-02-13 08:41:04.000000 UTC,Campinho,Fechado
Atropelamento,22,2023-02-13,2023-02-13 10:02:24.000000 UTC,2023-02-13 10:21:26.000000 UTC,Copacabana,Fechado
Atropelamento,22,2023-02-13,2023-02-13 10:02:24.000000 UTC,2023-02-13 10:21:26.000000 UTC,Copacabana,Fechado
Atropelamento,22,2023-02-13,2023-02-13 10:02:24.000000 UTC,2023-02-13 10:21:26.000000 UTC,Copacabana,Fechado
Bolsão d'água em via,5,2023-02-13,2023-02-13 20:30:12.000000 UTC,2023-02-13 20:41:38.000000 UTC,Tijuca,Fechado
Bolsão d'água em via,5,2023-02-13,2023-02-13 20:12:07.000000 UTC,2023-02-13 21:02:04.000000 UTC,Padre miguel,Fechado
Bolsão d'água em via,5,2023-02-13,2023-02-13 21:10:44.000000 UTC,2023-02-13 21:27:40.000000 UTC,Benfica,Fechado
Bolsão d'água em via,5,2023-02-13,2023-02-13 21:10:44.000000 UTC,2023-02-13 21:27:40.000000 UTC,Benfica,Fechado
Bolsão d'água em via,5,2023-02-13,2023-02-13 20:03:50.000000 UTC,2023-02-13 21:02:53.000000 UTC,Vila isabel,Fechado
Incêndio em veículo(s),4,2023-02-13,2023-02-13 14:55:12.000000 UTC,2023-02-13 16:30:43.000000 UTC,Campo grande,Fechado
Incêndio em veículo(s),4,2023-02-13,2023-02-13 14:55:12.000000 UTC,2023-02-13 16:30:43.000000 UTC,Campo grande,Fechado
Queda de árvore,11,2023-02-13,2023-02-13 06:32:16.000000 UTC,2023-02-13 07:26:08.000000 UTC,Jacarepaguá,Fechado
Queda de árvore,11,2023-02-13,2023-02-13 06:32:16.000000 UTC,2023-02-13 07:26:08.000000 UTC,Jacarepaguá,Fechado
Queda de árvore,11,2023-02-13,2023-02-13 13:14:42.000000 UTC,2023-02-13 13:23:24.000000 UTC,Alto da boa vista,Fechado
Queda de árvore,11,2023-02-13,2023-02-13 13:14:42.000000 UTC,2023-02-13 13:23:24.000000 UTC,Alto da boa vista,Fechado
Queda de árvore,11,2023-02-13,2023-02-13 13:14:42.000000 UTC,2023-02-13 13:23:24.000000 UTC,Alto da boa vista,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 09:04:18.000000 UTC,2023-02-14 09:05:22.000000 UTC,Vicente de carvalho,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 10:11:23.000000 UTC,2023-02-14 10:12:10.000000 UTC,Penha,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 10:12:38.000000 UTC,2023-02-14 10:13:25.000000 UTC,Vicente de carvalho,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 10:53:01.000000 UTC,2023-02-14 10:53:59.000000 UTC,Campo grande,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 10:58:09.000000 UTC,2023-02-14 10:59:07.000000 UTC,Anchieta,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 15:08:32.000000 UTC,2023-02-14 15:09:20.000000 UTC,Penha circular,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 15:09:45.000000 UTC,2023-02-14 15:10:42.000000 UTC,Irajá,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 15:25:15.000000 UTC,2023-02-14 15:26:16.000000 UTC,Mangueira,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 15:26:38.000000 UTC,2023-02-14 15:27:33.000000 UTC,Realengo,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 15:27:52.000000 UTC,2023-02-14 15:28:36.000000 UTC,Centro,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 20:26:33.000000 UTC,2023-02-14 22:13:23.000000 UTC,Barra da tijuca,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 09:02:45.000000 UTC,2023-02-14 09:03:41.000000 UTC,Deodoro,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 09:02:45.000000 UTC,2023-02-14 09:03:41.000000 UTC,Deodoro,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 17:21:00.000000 UTC,2023-02-14 17:21:44.000000 UTC,Santo cristo,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 17:21:00.000000 UTC,2023-02-14 17:21:44.000000 UTC,Santo cristo,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 17:21:00.000000 UTC,2023-02-14 17:21:44.000000 UTC,Santo cristo,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 17:31:32.000000 UTC,2023-02-14 17:32:26.000000 UTC,Vila isabel,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 17:31:32.000000 UTC,2023-02-14 17:32:26.000000 UTC,Vila isabel,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 17:31:32.000000 UTC,2023-02-14 17:32:26.000000 UTC,Vila isabel,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 10:31:18.000000 UTC,2023-02-14 11:02:28.000000 UTC,Centro,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 17:11:34.000000 UTC,2023-02-14 17:55:33.000000 UTC,Centro,Fechado
Acidente com vítima(s),2,2023-02-14,2023-02-14 10:37:33.000000 UTC,2023-02-14 11:02:35.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-02-14,2023-02-14 05:47:27.000000 UTC,2023-02-14 06:04:11.000000 UTC,Rio comprido,Fechado
Acidente/enguiço sem vítima,1,2023-02-14,2023-02-14 10:33:53.000000 UTC,2023-02-14 11:02:33.000000 UTC,Cidade nova,Fechado
Acidente/enguiço sem vítima,1,2023-02-14,2023-02-14 08:03:08.000000 UTC,2023-02-14 08:10:58.000000 UTC,Centro,Fechado
Acidente/enguiço sem vítima,1,2023-02-14,2023-02-14 08:09:22.000000 UTC,2023-02-14 08:11:00.000000 UTC,Guaratiba,Fechado
Acidente/enguiço sem vítima,1,2023-02-14,2023-02-14 11:18:59.000000 UTC,2023-02-14 11:37:48.000000 UTC,Campo grande,Fechado
Acidente/enguiço sem vítima,1,2023-02-14,2023-02-14 10:40:00.000000 UTC,2023-02-14 11:02:39.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-14,2023-02-14 16:38:54.000000 UTC,2023-02-14 16:40:50.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-14,2023-02-14 20:07:25.000000 UTC,2023-02-14 22:16:28.000000 UTC,Santo cristo,Fechado
Acidente/enguiço sem vítima,1,2023-02-14,2023-02-14 06:39:13.000000 UTC,2023-02-14 07:02:37.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-02-14,2023-02-14 07:15:50.000000 UTC,2023-02-14 07:46:29.000000 UTC,Campo grande,Fechado
Acidente/enguiço sem vítima,1,2023-02-14,2023-02-14 13:33:38.000000 UTC,2023-02-14 14:11:42.000000 UTC,Praca da bandeira,Fechado
Acidente/enguiço sem vítima,1,2023-02-14,2023-02-14 11:58:58.000000 UTC,2023-02-14 13:12:59.000000 UTC,Manguinhos,Fechado
Atropelamento,22,2023-02-14,2023-02-14 18:37:56.000000 UTC,2023-02-14 19:11:40.000000 UTC,Centro,Fechado
Atropelamento,22,2023-02-14,2023-02-14 18:37:56.000000 UTC,2023-02-14 19:11:40.000000 UTC,Centro,Fechado
Queda de árvore,11,2023-02-14,2023-02-14 02:46:39.000000 UTC,2023-02-14 04:14:17.000000 UTC,Tijuca,Fechado
Queda de árvore,11,2023-02-14,2023-02-14 15:36:44.000000 UTC,2023-02-14 15:38:18.000000 UTC,Alto da boa vista,Fechado
Acidente com queda de carga,13,2023-02-15,2023-02-15 16:43:40.000000 UTC,2023-02-15 19:22:07.000000 UTC,Água santa,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 15:04:59.000000 UTC,2023-02-15 15:07:31.000000 UTC,Anil,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 06:48:39.000000 UTC,2023-02-15 07:16:09.000000 UTC,Deodoro,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 06:48:39.000000 UTC,2023-02-15 07:16:09.000000 UTC,Deodoro,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 15:02:59.000000 UTC,2023-02-15 15:04:23.000000 UTC,Mangueira,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 15:02:59.000000 UTC,2023-02-15 15:04:23.000000 UTC,Mangueira,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 10:20:17.000000 UTC,2023-02-15 10:21:12.000000 UTC,Campo grande,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 10:20:17.000000 UTC,2023-02-15 10:21:12.000000 UTC,Campo grande,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 10:20:17.000000 UTC,2023-02-15 10:21:12.000000 UTC,Campo grande,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 10:01:45.000000 UTC,2023-02-15 10:03:21.000000 UTC,Bangu,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 10:01:45.000000 UTC,2023-02-15 10:03:21.000000 UTC,Bangu,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 10:01:45.000000 UTC,2023-02-15 10:03:21.000000 UTC,Bangu,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 18:23:17.000000 UTC,2023-02-15 19:26:33.000000 UTC,São cristóvão,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 07:43:37.000000 UTC,2023-02-15 08:37:47.000000 UTC,Galeão,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 12:26:02.000000 UTC,2023-02-15 12:26:51.000000 UTC,Inhauma,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 12:26:02.000000 UTC,2023-02-15 12:26:51.000000 UTC,Inhauma,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 12:26:02.000000 UTC,2023-02-15 12:26:51.000000 UTC,Inhauma,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 12:26:02.000000 UTC,2023-02-15 12:26:51.000000 UTC,Inhauma,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 08:42:32.000000 UTC,2023-02-15 09:59:47.000000 UTC,Galeão,Fechado
Acidente com vítima(s),2,2023-02-15,2023-02-15 08:42:32.000000 UTC,2023-02-15 09:59:47.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 14:47:52.000000 UTC,2023-02-15 15:08:54.000000 UTC,Irajá,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 15:11:45.000000 UTC,2023-02-15 17:15:18.000000 UTC,Benfica,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 15:11:45.000000 UTC,2023-02-15 17:15:18.000000 UTC,Benfica,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 07:55:13.000000 UTC,2023-02-15 12:53:55.000000 UTC,Taquara,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 07:55:13.000000 UTC,2023-02-15 12:53:55.000000 UTC,Taquara,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 12:18:47.000000 UTC,2023-02-15 12:51:43.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 12:18:47.000000 UTC,2023-02-15 12:51:43.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 20:31:27.000000 UTC,2023-02-15 21:39:00.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 11:17:40.000000 UTC,2023-02-15 11:27:47.000000 UTC,Jardim botânico,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 11:17:40.000000 UTC,2023-02-15 11:27:47.000000 UTC,Jardim botânico,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 07:04:01.000000 UTC,2023-02-15 07:16:13.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 07:04:01.000000 UTC,2023-02-15 07:16:13.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 10:13:56.000000 UTC,2023-02-15 10:43:28.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 10:13:56.000000 UTC,2023-02-15 10:43:28.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 08:49:12.000000 UTC,2023-02-15 10:19:18.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 08:49:12.000000 UTC,2023-02-15 10:19:18.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 14:18:56.000000 UTC,2023-02-15 15:15:18.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 11:05:21.000000 UTC,2023-02-15 11:14:18.000000 UTC,Santo cristo,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 11:05:21.000000 UTC,2023-02-15 11:14:18.000000 UTC,Santo cristo,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 11:05:21.000000 UTC,2023-02-15 11:14:18.000000 UTC,Santo cristo,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 10:04:27.000000 UTC,2023-02-15 12:17:53.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 10:04:27.000000 UTC,2023-02-15 12:17:53.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 09:28:33.000000 UTC,2023-02-15 11:14:13.000000 UTC,Leblon,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 09:28:33.000000 UTC,2023-02-15 11:14:13.000000 UTC,Leblon,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 18:16:45.000000 UTC,2023-02-15 19:24:54.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 10:17:48.000000 UTC,2023-02-15 12:55:36.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 10:17:48.000000 UTC,2023-02-15 12:55:36.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 11:41:20.000000 UTC,2023-02-15 12:08:34.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 11:41:20.000000 UTC,2023-02-15 12:08:34.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 11:30:40.000000 UTC,2023-02-15 12:08:29.000000 UTC,São cristóvão,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 11:30:40.000000 UTC,2023-02-15 12:08:29.000000 UTC,São cristóvão,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 18:20:23.000000 UTC,2023-02-15 19:00:59.000000 UTC,Lagoa,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 18:20:23.000000 UTC,2023-02-15 19:00:59.000000 UTC,Lagoa,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 11:46:57.000000 UTC,2023-02-15 12:23:35.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 11:46:57.000000 UTC,2023-02-15 12:23:35.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 14:52:18.000000 UTC,2023-02-15 16:13:14.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 16:01:30.000000 UTC,2023-02-15 17:15:20.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 16:01:30.000000 UTC,2023-02-15 17:15:20.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 19:13:26.000000 UTC,2023-02-15 19:25:49.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 19:13:26.000000 UTC,2023-02-15 19:25:49.000000 UTC,Barra da tijuca,Fechado
